4.54587,5.21575,4.24155,3.90715,8.45965,4.87803,6.00903,4.56195,6.59017,4.46775,5.26139,5.0271,5.38773,7.6467,10.4191,5.08284,4.51034,6.46662,5.89768,4.97389,4.47687,5.53753,5.1083,5.53931,5.31821,4.83859,4.84781,4.72293,4.84796,4.72582,4.80607,7.35598,4.70271,4.59056,4.92546,4.9375,4.32483,4.62368,5.34747,6.21649,4.93825,4.28484,4.63338,4.72939,5.24389,4.935233333,5.27295,4.66825,5.55422,6.19804,4.48832,5.09945,4.45541,4.80395,4.89311
4.92872,5.32643,4.32295,4.13323,11.2162,4.62745,6.65617,4.64243,6.25313,4.87208,5.69641,5.38069,5.29382,7.5305,8.2767,4.87439,4.78376,6.33984,5.54028,4.96102,4.42866,5.45192,4.90175,5.48205,5.34883,4.96787,5.00804,4.56122,4.94967,4.6441,4.502,7.95698,4.79488,4.8319,4.89304,4.49113,4.88335,4.80815,5.02018,5.37505,5.07166,4.43032,4.58778,5.52619,4.67529,4.970316667,5.08607,4.76678,5.18693,4.93381,4.75251,5.21582,4.70811,4.2082,4.96575
5.50561,5.39811,4.22984,4.56237,14.0692,4.71138,5.93821,5.07316,13.0592,4.38215,5.45404,4.92136,5.44142,7.60672,7.21392,4.91659,4.54205,5.9156,5.49841,5.15479,4.25021,5.52021,4.69407,5.42868,5.17937,4.91951,4.86684,4.50059,5.23702,4.49052,4.81596,7.54584,4.64347,4.54309,4.71667,5.22601,4.97893,4.69258,5.09907,5.24472,5.00588,4.80425,4.76091,4.89017,4.42749,4.999856667,5.02213,4.74529,4.61251,4.3768,4.20034,5.21571,4.59874,4.0457,4.96492
4.58887,5.31921,3.93387,4.51229,15.6241,5.06747,6.40069,4.53779,56.7804,4.73812,5.58648,4.9777,5.33645,7.12498,6.45636,5.03205,4.40048,6.0303,5.87709,5.1733,4.44925,5.56719,5.02426,6.27643,5.19838,4.7019,4.87973,4.5508,4.86094,4.56237,4.71142,7.14237,4.65604,4.45343,5.48245,5.65824,4.98081,4.67941,5.20543,5.04905,4.80216,4.38247,4.78083,4.95932,4.39665,4.933911667,5.18079,5.06409,4.57674,4.32055,4.54212,5.21009,4.48435,4.10953,5.07598
4.75471,4.75798,4.16411,4.28799,14.9014,4.92421,6.31951,4.90473,41.0518,6.11056,5.79021,5.39615,5.29765,7.04233,6.92048,5.15467,4.6075,6.24906,5.65055,5.08773,4.23314,5.32568,5.02711,6.35588,5.5043,4.82857,5.18139,5.2191,4.88999,5.14006,4.42926,6.87337,5.27074,4.85814,5.19247,4.99996,5.58501,4.94549,5.91792,4.97408,4.67857,4.62566,4.73302,5.05771,4.69016,4.934755,5.05612,5.19076,5.37873,4.22224,4.04373,4.75313,4.74349,4.33586,5.55213
4.5574,4.97925,4.21427,4.28228,8.12911,4.80691,6.86236,4.93159,26.5444,5.68635,5.77033,5.22013,5.41561,7.09698,5.60598,4.96684,4.61597,7.67327,5.77118,4.98506,4.48731,5.46144,4.83413,6.34747,5.1467,4.82448,5.35321,4.82653,5.26484,4.71747,4.21388,7.1821,4.87866,4.79662,5.09712,5.22351,5.00151,4.69939,5.10693,4.79089,5.09004,4.48915,4.60544,4.74781,4.66768,4.966146667,5.08999,4.62674,4.91599,4.20926,4.12841,4.82109,4.71975,4.26832,6.04697
4.48082,5.54112,4.39001,4.46784,9.34891,4.72761,6.58123,4.6695,11.4016,4.58065,6.29952,4.8054,5.47626,6.90843,5.75509,5.29405,4.46076,6.61308,5.69068,4.99228,4.26075,5.43579,5.14773,5.33717,5.10339,4.88805,5.32576,4.85534,4.77038,4.72524,4.31182,7.16498,4.81608,4.72374,5.1324,5.20788,4.87195,4.74916,5.26063,5.43969,5.80764,4.90125,4.72908,4.51539,4.54916,4.94061,5.3389,4.91102,5.44136,4.32845,4.0625,5.56447,4.38892,5.11516,5.29916
4.46912,6.04192,4.6871,4.30819,7.84782,4.45547,5.81159,4.76413,9.35447,4.99692,5.37141,4.92702,5.15184,7.06042,5.88617,5.84108,4.4838,7.11568,5.56471,5.59074,4.22879,6.13983,5.28258,5.27763,5.66004,4.9659,5.06074,5.08585,4.94416,5.06208,4.18561,6.91183,4.72062,4.67949,5.02081,4.74508,4.28494,4.94874,5.03224,5.29336,5.38545,4.40419,4.50739,5.30813,4.57736,4.967466667,4.9657,5.1549,5.09696,4.20926,4.15961,5.28931,4.61009,4.62727,5.21208
4.54607,6.32693,4.66648,4.546,6.5247,5.26362,6.78826,4.65588,12.5541,5.20072,5.86419,5.0429,5.18187,7.15605,5.67305,6.43204,4.78929,6.91937,5.59189,5.60674,4.51603,5.91466,4.93335,5.13164,13.6262,4.91686,5.59282,4.77892,4.63724,4.75623,4.25312,6.75388,4.65473,4.61863,5.39288,4.4321,5.18811,4.56264,4.96213,5.33366,6.43183,4.38813,4.40532,5.04821,4.33542,4.876996667,5.35611,5.68534,5.52808,4.10062,4.69272,5.01725,4.70817,4.36578,5.43353
4.32433,5.48522,4.24744,4.4106,5.72812,5.39913,7.13921,4.68423,14.9432,5.01532,6.74839,5.21,5.33635,7.27307,6.03441,5.92762,4.49019,10.5767,5.47464,5.37421,5.44229,5.50691,5.23155,5.24928,31.2781,4.89577,5.37221,4.57959,5.20728,4.78718,4.33129,6.52451,4.67884,5.00159,5.14616,4.51666,5.06214,4.45652,4.89456,5.41244,5.21592,4.44758,4.96886,4.9822,4.32632,5.031396667,6.27376,4.9092,4.82656,6.45225,5.1283,5.6339,4.39209,4.11965,5.85662
4.64193,5.06857,4.17666,4.42766,5.73522,5.29733,6.4341,5.30864,9.12103,5.37474,5.69878,8.53545,5.47508,7.3188,6.9143,6.1442,4.67111,11.5833,5.56526,5.05817,5.68916,5.53116,5.03434,5.33205,56.0706,4.59791,5.86754,4.69844,5.87776,4.76349,4.84457,6.48043,4.57946,5.98572,5.05627,4.54581,6.29255,4.76097,5.25529,5.77017,5.54092,4.9913,5.03172,4.74384,4.31861,5.456446667,5.05985,4.7314,5.39545,5.79041,4.37052,4.94763,5.08559,4.56085,6.2138
4.96558,5.70718,4.63711,5.12144,5.80261,5.49945,6.86138,5.32725,8.51864,5.00372,5.91073,7.56072,5.56134,7.4185,6.07503,5.38605,4.45787,8.52547,6.71236,5.26561,7.0981,5.71059,6.66397,5.71625,44.4792,4.70938,6.19163,4.9637,6.00025,4.95196,4.8774,6.87674,4.90093,5.58755,5.847,4.86572,4.99971,5.49518,5.66366,5.80724,5.31675,5.0798,4.94254,4.54837,4.62368,5.546583333,5.49558,4.87339,6.9148,5.21317,4.32446,5.4967,5.49369,5.31993,6.07568
5.14285,4.9285,4.48919,4.4845,5.71936,5.26434,6.13724,5.05353,8.90508,4.61351,5.404,10.0645,5.36121,7.47723,7.34771,5.41192,4.71618,6.38999,7.54737,5.05629,6.63937,6.02799,6.68144,5.31004,27.5174,4.59165,5.77862,4.93988,5.5191,5.2333,4.65641,7.10451,4.88672,5.16611,5.36554,4.51154,4.73685,5.35352,4.98259,5.44978,5.61462,4.83146,5.04936,4.91904,4.36406,5.426446667,4.84476,4.87977,5.81862,4.45704,4.5555,6.70753,5.26411,4.90726,5.59693
4.74575,5.24162,4.37456,4.76576,5.24706,5.97019,5.68128,5.20064,10.4357,4.61633,6.4788,6.68966,5.5098,7.26041,7.95124,5.91781,4.74716,7.55675,8.13636,4.9122,6.28607,5.86592,7.15508,5.55776,17.3549,4.86977,6.31414,5.75239,5.76334,5.00573,4.52438,8.22536,4.50281,6.7939,5.79548,4.40391,5.32519,5.18629,6.62315,5.75899,6.73524,4.47114,4.94159,5.10029,4.43284,5.73165,5.02563,4.40276,5.25111,4.47242,4.6258,6.75246,4.98165,4.56595,5.71934
4.8691,5.04004,4.61022,4.66998,5.44895,6.01562,6.29526,5.47777,11.756,5.57871,7.80728,5.09461,5.70948,7.60882,9.29201,5.52538,4.48685,8.07086,6.83034,5.29639,6.03683,5.64474,4.83414,5.61137,18.5241,4.67313,5.65668,5.63348,5.6399,5.37448,4.49868,9.54801,4.45866,5.9436,5.41004,4.51572,5.68811,5.33208,5.51979,5.54083,5.85081,4.59138,6.48063,5.27272,4.47444,5.18231,5.11954,5.59042,4.88607,4.85125,5.56735,6.25226,4.52943,5.3935,5.59773
4.59792,4.8673,4.24927,4.56085,5.93973,7.54367,6.53972,5.26704,16.9764,6.48203,6.79092,5.12102,5.54169,7.28783,7.17273,5.84727,4.37514,6.579,6.41234,5.23475,6.16673,6.11535,5.64549,5.8384,11.2498,4.62176,5.63095,6.05129,5.5411,5.04105,4.73344,8.61694,4.55941,5.30779,5.60099,5.30042,5.87841,5.47896,5.57667,5.19063,6.861,5.34226,5.26562,4.75294,4.42475,5.195778333,5.43181,4.9168,5.28223,4.16385,4.41903,6.33638,4.50269,5.71255,5.98804
4.58724,4.81862,5.10811,4.63762,6.04249,5.16299,6.03666,5.50761,10.5044,8.11348,6.81694,4.64962,5.52687,7.01837,10.246,6.43736,4.62422,5.81436,6.05876,5.44897,4.97883,5.97925,5.68306,6.33334,7.05758,4.82844,5.24084,5.6235,5.01417,5.51823,4.86727,7.97048,4.87391,6.00205,5.68384,5.41093,6.15574,5.23558,4.91942,5.18928,5.64281,5.15564,5.95099,5.42023,4.5027,5.379763333,5.40171,5.51495,5.2688,4.25712,4.63232,6.27728,4.43482,6.869,5.39715
4.86171,4.97707,4.38831,4.53529,6.03737,5.2467,6.22831,5.272,9.37889,6.47054,6.69827,4.84824,5.58443,6.9989,8.92916,5.83123,4.66525,6.34258,5.49063,5.49232,5.56857,5.86431,5.30009,6.24468,12.1743,5.05648,6.36673,4.8849,5.34539,4.69178,4.43944,6.94972,5.02117,6.19578,5.49803,4.81378,6.29702,5.74342,6.30431,5.2907,5.30219,4.8048,5.0003,4.95895,4.57093,5.0575,5.39386,4.82002,4.89621,4.64241,4.13576,5.31147,4.30852,5.43727,5.13009
4.73823,4.94151,4.56125,4.85243,5.75319,9.61637,5.95106,5.22175,13.332,7.7832,7.22801,5.49032,5.29061,7.71833,9.38484,5.63593,4.69352,6.90712,5.65589,5.22935,6.28907,5.81255,7.20656,7.37217,38.3613,5.11847,5.94669,4.75527,5.16841,4.84041,4.63606,6.8526,5.05853,5.93029,5.49816,4.60932,5.21544,5.01019,6.12723,5.37883,4.82441,5.88309,6.17916,4.56239,4.60899,5.118265,5.47803,4.97941,4.36682,4.65744,4.3174,5.67863,4.3072,5.0054,5.36053
4.67611,5.00726,4.87851,4.56744,5.56332,9.29729,5.53743,5.15553,19.5447,5.26941,7.41947,5.14587,5.38183,8.36103,8.39829,5.64002,4.84097,6.71051,5.6753,5.36231,6.02185,6.01132,6.28203,5.72889,32.3324,4.84499,5.42072,5.89016,5.4524,5.10404,4.40684,7.68591,5.30219,5.07201,5.80886,4.76456,4.8473,4.78131,5.87088,5.07449,6.45883,5.21418,5.65038,4.84703,4.90992,5.123323333,5.15775,5.16837,4.82465,5.72719,4.03426,5.07252,4.47393,4.82741,5.49225
4.39747,4.80805,4.49867,4.47609,5.53918,7.70111,6.34033,5.91549,28.7935,4.97813,6.97917,5.66737,5.37791,7.5698,9.3892,5.38713,5.05554,8.21737,6.05981,5.5162,6.91067,5.72717,5.23505,5.2167,39.426,4.76382,5.46622,5.14855,5.19821,5.33635,4.25089,7.85757,5.45277,4.73748,5.32359,5.19845,5.12052,4.69669,5.24828,5.08422,4.96772,4.99216,5.84722,4.76399,5.89516,4.92105,4.96453,4.77232,4.81692,6.70114,4.48529,4.84964,4.26514,4.23238,5.55438
4.61437,4.82722,4.40607,4.45879,5.88755,5.8656,5.81464,7.01852,15.1821,7.31777,6.97458,5.43952,5.31913,8.16119,7.3754,5.60821,5.10881,6.49537,5.84343,5.36381,5.93313,5.36055,5.42506,5.29459,38.7486,4.71268,4.8761,5.71544,5.37355,5.21906,4.54805,6.19398,6.37679,6.16188,5.3621,4.8707,6.51913,4.87876,5.52153,5.10619,4.93644,4.62422,6.17262,6.25995,4.86661,4.960065,5.62803,7.60646,4.74923,6.86342,4.42398,5.17986,4.40655,4.51714,5.49983
4.75283,4.79284,4.57231,4.34758,5.57765,5.00921,5.49967,5.35961,10.0657,6.06635,9.62221,5.84104,5.41005,7.80984,7.41127,5.78812,5.59781,5.81393,6.05311,5.14277,6.5239,5.34724,5.12517,5.89506,47.7012,4.76944,4.89173,5.02173,5.24234,5.0524,5.00339,6.60551,7.6343,6.26459,5.17176,4.91826,5.06385,5.22398,6.30578,5.57162,4.72092,4.86605,5.6051,4.82294,6.45915,4.821013333,4.93102,5.30787,5.32362,5.87359,4.11183,4.89035,4.27256,5.43037,4.89609
4.97911,5.0542,4.60686,4.43732,5.29723,6.38676,6.93558,5.57416,13.7625,5.68099,8.98528,5.49854,5.65955,8.2475,6.38435,6.526,5.28964,6.55033,5.68971,5.06983,5.64208,5.13237,5.11582,5.5769,51.8132,4.66438,4.89983,4.83355,5.5761,4.85903,4.94908,6.74761,6.13702,5.12242,5.63502,5.11376,5.33144,4.63863,7.11877,6.11368,5.57703,5.23376,5.14445,5.24003,5.43979,4.817071667,5.14121,5.63784,5.18287,6.37418,4.73186,4.78478,4.53889,4.95491,4.55626
5.28166,5.37988,4.34764,4.74901,5.15535,5.85726,6.15758,4.99979,22.7476,5.07475,7.69047,5.44047,5.45752,7.86323,7.9957,5.44503,5.23226,5.80973,5.50923,4.95508,6.68435,5.36831,5.17082,5.54733,22.3701,4.64633,4.87896,5.40968,5.03797,5.07451,4.6522,7.14483,6.83369,5.34522,5.62678,5.03724,6.17505,4.8536,6.69356,5.64825,4.8593,5.0631,5.69188,4.66456,6.38066,4.987871667,5.09051,6.67553,5.41921,4.22678,4.41661,4.96833,4.42039,4.81116,5.26528
4.66675,5.49783,4.43722,4.77288,5.573,5.61596,5.98447,4.77533,10.1795,4.6395,6.22342,5.21621,5.67245,7.69291,10.7148,5.32922,5.14043,7.15251,5.63251,5.12386,5.88993,5.41023,5.34605,6.3609,9.52811,4.76885,5.61323,5.01261,5.49764,5.07003,4.78312,6.5814,6.07793,5.48713,6.09628,6.14907,6.18951,4.73938,5.6932,5.88697,5.43666,4.86742,4.83823,5.32531,4.89322,5.580453333,5.66333,5.8037,6.37823,4.37481,4.24145,4.90602,4.32367,4.75659,5.64344
4.93121,5.41633,4.59965,5.20015,5.54045,5.16806,6.35739,4.64283,9.04739,5.04435,5.42312,5.39237,5.86016,7.51061,9.02791,5.47333,5.13484,6.38791,5.94951,5.42237,5.85443,5.34253,4.94018,6.10401,7.31648,4.6601,5.76922,4.98413,5.84575,5.20085,4.61867,6.91842,5.37483,4.79906,6.05037,5.94494,5.2977,4.82872,6.41754,4.90479,4.77076,5.10864,4.44115,4.69533,5.0259,5.149521667,5.34266,5.25355,6.30897,4.69426,3.81574,4.72132,4.52273,5.0649,5.01908
4.43983,5.0739,4.42133,5.60482,5.29821,4.83845,6.72377,4.6279,8.13674,4.66105,5.39305,5.3108,4.93639,7.09669,9.2726,5.17021,5.05995,6.39881,6.01711,4.85028,5.27378,5.08505,4.88887,6.10367,5.35251,4.6137,6.75814,4.49101,5.55045,4.76883,4.18249,6.65588,4.49607,4.87307,5.01741,6.89407,4.38216,4.94948,5.81496,5.33978,4.99019,5.0172,4.63688,5.29193,6.13018,5.109631667,5.42215,4.50348,5.81614,4.36273,4.06395,5.23434,4.5546,5.80391,5.2833
4.25123,5.00198,4.38915,6.18262,5.33788,4.52591,5.99833,4.39676,7.72742,4.55303,5.00461,5.55352,5.62921,7.33734,8.39672,5.13976,4.53454,7.18522,5.29763,5.00445,4.4475,5.4108,4.87587,5.33563,5.38947,4.71374,6.06256,4.70118,5.25591,4.82193,4.23101,6.46094,4.97535,5.02137,4.61707,5.44699,4.66699,5.1461,6.91059,5.33768,4.86538,4.74946,4.80202,4.5115,4.91424,5.3967,5.23229,5.41927,5.07859,4.12488,4.07974,4.62696,4.52652,4.51201,5.23383
4.37777,5.29655,4.185,5.40364,6.09646,5.94272,6.32335,4.46903,8.14717,5.42326,4.82878,4.97963,5.56435,6.95149,7.72219,4.82333,5.26506,6.68379,5.16569,4.89562,5.02876,5.38536,5.12733,5.5013,5.15923,4.7203,5.56562,4.79269,5.65587,4.9271,4.24699,6.48868,4.74361,4.72507,4.7307,5.19237,5.31247,4.75339,6.04715,4.60218,4.98232,4.75904,4.93407,4.88792,5.25685,4.877603333,5.03922,4.52878,4.46369,4.05113,4.49439,5.0193,4.34269,4.8777,4.7626
4.52811,5.42305,4.12871,4.58818,5.63407,5.13972,6.3215,4.23998,9.636,4.19191,5.05072,5.28099,5.43859,7.20614,8.6732,5.25083,5.00922,6.05694,5.00802,5.51144,5.34088,5.63576,5.31013,5.88674,5.17454,4.61747,6.96214,4.31609,5.08203,4.76465,4.1866,9.12718,4.50758,5.23417,4.69774,4.9365,4.39323,4.71095,6.49047,4.66603,4.56673,4.79448,4.73918,4.23121,4.42491,4.872446667,5.49253,4.66145,4.81491,4.66668,4.46686,5.2361,4.38651,4.28856,4.58616
4.30783,5.76194,4.35737,4.50706,5.46607,4.86375,6.50244,4.31202,7.99754,4.81002,5.21092,4.90071,5.15106,7.37025,6.98366,4.83691,4.89248,5.69607,5.4349,5.39595,5.22251,5.42802,5.18099,5.27642,5.51083,4.83584,7.2153,4.34059,5.39848,5.06641,4.35547,42.7695,4.60049,4.59542,5.06493,5.13588,4.27037,4.79341,6.45572,4.61717,5.02405,5.47883,4.70977,4.78565,4.63148,4.900488333,5.46586,4.78065,5.4532,4.55529,4.29344,5.03738,4.43326,4.6756,4.83777
4.23687,5.24942,4.33039,4.83768,5.00701,5.04695,6.18231,4.73989,6.9931,4.91131,5.48182,5.42205,5.30707,7.10966,6.15674,4.90858,4.58618,5.96179,5.56588,5.57608,4.55432,5.71758,5.18605,5.7457,5.38787,4.68541,5.58879,4.64544,5.1235,4.86309,4.16053,48.2958,4.49643,4.96831,5.49553,4.80095,4.82516,4.7609,6.14336,4.86784,5.18789,5.46431,4.51696,4.30601,4.56667,4.860651667,5.0762,4.79861,4.90073,4.45822,3.88857,4.7055,4.53887,5.30508,5.0321
4.24289,4.85139,4.33794,5.29819,5.14752,4.72558,6.30643,4.95034,6.90947,5.24582,5.43008,5.39907,5.30676,7.48153,6.18041,5.21956,4.73221,6.0974,5.52524,5.18033,4.84841,5.98914,4.984,5.53262,5.44146,4.74076,5.59863,4.81747,4.93572,4.85189,4.18959,10.6355,5.07372,4.51086,4.72427,5.09148,5.59977,4.62386,5.52703,5.50937,5.29328,5.47242,4.58859,4.55584,4.34648,5.215385,5.59744,5.37617,4.98898,5.45897,4.46945,4.85655,4.35256,6.71297,5.10109
4.22175,4.93296,4.47039,5.44833,5.12163,4.68015,5.92831,4.59008,6.86738,5.9256,5.79515,4.85666,5.00745,7.56767,6.37376,5.36898,4.98562,5.92831,5.39792,4.84588,4.6558,6.55646,4.75002,5.01514,5.38073,5.3948,5.39873,4.48306,4.87171,4.8529,3.99923,8.27499,4.69741,4.89663,4.8569,4.92801,5.08858,4.54326,5.60343,5.66598,5.13922,5.25409,4.71032,4.53346,4.84905,4.921951667,5.70522,4.97526,5.37299,6.12793,4.55641,5.03868,4.65838,4.81725,5.14856
4.48451,5.03544,4.76532,4.33837,5.13543,4.9421,6.08163,4.4171,7.39672,5.84263,6.17051,4.9033,5.17875,7.70738,7.3892,4.86449,4.6566,5.93703,5.4019,4.83563,4.44509,6.1261,5.01609,5.36188,5.39448,5.22554,5.07158,4.69049,5.02029,4.55285,4.27328,6.60726,5.31659,4.98182,4.84056,5.59593,5.319,4.58113,6.32701,4.98821,4.71777,4.61973,4.36843,4.58958,4.78908,4.913113333,5.34813,4.961,5.19867,5.48791,4.2061,4.78564,4.69682,5.28187,4.78109
4.52554,5.00304,4.19175,4.56157,5.66049,4.72239,6.38388,4.6981,5.95823,5.98334,6.29584,5.14134,5.14126,7.89196,6.31114,5.07046,4.45887,6.70956,5.38978,5.0454,4.11549,5.80785,5.586,6.30009,5.61616,4.91975,4.7752,4.68478,5.40728,4.38671,4.11187,6.20614,7.40089,5.1492,4.93604,5.14755,4.48685,5.49618,6.03643,4.7007,4.96341,4.46699,4.75224,4.4512,4.6286,4.767761667,5.7227,4.40318,4.96913,5.26477,4.12197,5.29786,4.40639,4.4981,4.90388
4.38267,5.8114,4.22145,4.71851,5.37354,5.07629,6.26052,4.8885,5.01451,6.5656,5.31586,4.67613,5.25343,7.92554,6.35755,5.06605,4.64782,6.1357,5.50296,4.96747,5.47535,5.82641,5.61354,6.02224,5.51835,4.843,4.66249,4.59756,5.17859,4.67712,4.58827,6.36045,8.97677,5.14426,5.84292,5.22575,4.22932,5.77898,5.21029,4.33611,5.2457,4.47515,4.66239,5.27249,4.47347,4.839035,5.47985,4.89853,4.79897,4.97738,4.15589,5.20686,4.22955,4.49365,5.06274
4.41681,5.89329,4.12936,4.53613,5.3656,4.41647,6.16958,4.69839,6.21519,5.73255,5.00337,5.15984,5.43893,8.35942,6.59971,4.88167,4.6798,11.2788,5.46993,4.85241,4.87448,6.28295,5.14773,6.05881,5.54066,4.96494,4.95014,4.62011,5.06841,4.51199,4.17206,6.78121,6.97955,4.77037,6.01406,4.58835,4.30306,4.90848,5.41413,4.55159,4.97531,4.60335,4.57283,5.85818,4.73304,4.72959,5.1179,5.08634,4.52643,4.40998,4.08645,4.71601,4.45051,5.64578,6.08946
4.34718,4.90562,4.22186,4.52706,5.51957,5.04315,6.27869,4.85977,8.33701,5.58833,5.21697,5.14157,5.64388,7.79829,6.02019,5.06429,4.79727,10.1258,5.67148,5.18183,4.77429,5.80735,4.77992,5.34182,5.24275,4.91392,4.46178,4.72753,4.87714,4.58157,4.52196,7.73883,6.50472,4.66011,6.75185,4.67816,5.96672,5.23816,5.10067,4.7473,4.7689,5.06106,4.70175,5.14373,4.1189,4.793153333,5.19325,4.71107,5.71222,4.04848,4.05455,4.87794,4.49632,4.602,5.71382
